Start Date;26.11.2019
Start Time;17:29:10
Store Interval;15;min
Threshold;1.0;Volt
Puls On Time;1000;ms
Puls Off Time;3000;ms

Date;Time;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S30
27.11.2019;00:29:10;76;10;25;79;36;150;0;0;52;78;7;152;273;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;00:44:10;80;12;28;84;39;157;0;0;56;82;9;159;282;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;00:59:10;84;14;32;89;42;163;0;0;59;87;12;165;292;228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;01:14:10;88;16;35;94;45;169;0;1;63;91;14;172;301;236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;01:29:10;91;18;38;99;48;175;0;4;66;96;16;178;310;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;01:44:10;95;21;41;104;50;181;0;7;70;100;18;185;319;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;01:59:10;99;23;45;110;53;188;3;9;73;105;20;191;328;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;02:14:10;103;25;48;115;56;194;5;12;76;109;23;198;338;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;02:29:10;107;27;52;120;59;200;8;15;80;114;25;205;347;275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;02:44:10;111;30;55;125;62;207;10;18;84;118;27;211;357;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;02:59:10;115;32;58;130;65;213;13;20;87;123;29;218;366;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;03:14:10;119;34;61;135;68;219;15;23;91;127;32;224;375;299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;03:29:10;123;36;64;140;71;226;18;25;94;132;34;231;384;306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;03:44:10;127;39;68;145;74;232;20;28;97;136;36;237;394;314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;03:59:10;131;41;71;150;77;238;23;31;101;141;39;244;403;322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;04:14:10;135;44;74;155;79;245;25;34;105;145;41;251;412;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;04:29:10;139;46;77;160;83;251;27;36;108;150;43;257;421;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;04:44:10;143;48;80;165;86;257;30;39;112;154;45;264;430;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;04:59:10;147;51;83;170;89;264;33;42;115;159;48;271;439;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;05:14:10;151;53;86;175;91;270;35;44;119;163;50;277;448;361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;05:29:10;155;55;90;180;94;276;37;47;123;168;52;284;458;369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;05:44:10;159;58;93;185;98;283;40;50;126;173;54;291;467;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;05:59:10;164;60;96;190;100;289;42;53;130;177;57;298;476;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;06:14:10;168;63;99;195;104;296;45;55;133;182;59;305;485;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;06:29:10;172;65;102;201;107;302;47;58;137;187;62;311;495;401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;06:44:10;176;68;105;206;110;308;50;61;141;191;64;318;504;409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;06:59:10;180;70;108;210;113;315;52;63;144;195;66;325;512;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;07:14:10;184;72;111;215;116;321;54;66;148;200;68;331;522;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;07:29:10;187;74;113;220;118;327;56;68;151;204;70;338;531;431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;07:44:10;191;77;116;225;121;333;59;71;154;209;73;344;540;439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;07:59:10;195;79;119;230;124;339;61;73;158;213;75;351;549;447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;08:14:10;199;81;121;235;127;346;63;76;161;217;77;357;557;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;08:29:10;203;84;124;239;130;352;65;78;165;222;79;364;566;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;08:44:10;207;86;127;244;133;358;67;81;168;226;81;370;575;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;08:59:10;211;88;130;249;135;364;69;83;171;231;83;377;584;478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;09:14:10;215;90;132;254;138;370;72;86;175;235;85;384;593;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;09:29:10;219;93;135;259;141;377;74;88;178;239;88;390;602;493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;09:44:10;223;95;137;264;144;383;76;91;182;244;90;396;611;501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;09:59:10;227;97;140;268;146;389;78;93;185;248;92;403;620;508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;10:14:10;231;99;142;273;149;395;80;95;188;252;94;409;629;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;10:29:10;235;102;146;278;152;401;82;98;192;257;96;416;638;524;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;10:44:10;236;103;146;278;154;403;83;99;193;258;97;418;642;527;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;10:59:10;238;103;146;281;154;408;83;99;193;259;97;424;650;533;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;11:14:10;241;103;146;286;155;414;83;99;196;263;97;430;659;540;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;11:29:10;245;105;147;291;157;420;83;100;199;267;99;436;668;548;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;11:44:10;249;107;150;296;160;427;85;102;202;272;101;443;677;555;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;11:59:10;253;109;153;301;162;433;87;105;206;276;103;449;686;563;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;12:14:10;257;111;155;305;165;439;89;107;209;280;105;456;694;570;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;12:29:10;261;113;157;310;168;445;91;109;212;284;106;462;703;578;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;12:44:10;265;115;160;314;170;451;93;111;216;288;108;469;711;585;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;12:59:10;268;117;162;319;173;457;94;114;219;293;110;475;720;593;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;13:14:10;272;119;164;324;175;463;96;116;222;297;112;481;728;600;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;13:29:10;276;121;166;328;177;469;98;118;225;301;114;487;737;607;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;13:44:10;280;123;168;332;180;474;99;120;228;305;115;494;745;614;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;13:59:10;283;125;170;337;182;480;101;121;231;308;117;500;754;621;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;14:14:10;287;126;173;341;184;486;102;123;234;312;119;506;762;628;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;14:29:10;290;128;175;346;186;492;104;125;237;316;120;512;771;635;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;14:44:10;294;130;177;350;189;498;106;127;240;320;122;518;779;643;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;14:59:10;298;133;180;355;192;504;108;130;244;325;124;525;789;651;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;15:14:10;303;136;183;361;195;511;111;133;248;330;127;532;798;659;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;15:29:10;307;137;186;365;198;517;113;135;251;334;129;539;807;666;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;15:44:10;310;139;188;370;200;523;114;137;254;338;131;545;815;674;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;15:59:10;314;141;190;374;202;529;116;139;257;342;133;551;824;681;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;16:14:10;318;143;192;379;204;535;118;141;260;346;134;557;832;688;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;16:29:10;323;146;196;385;208;542;121;145;265;352;138;565;842;697;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;16:44:10;327;148;198;389;211;548;123;147;268;356;140;572;851;704;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;16:59:10;331;150;201;394;213;554;125;150;271;360;142;578;859;712;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;17:14:10;334;152;203;398;216;560;127;152;274;364;144;584;868;719;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;17:29:10;338;154;205;403;218;566;129;154;277;368;146;590;877;727;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;17:44:10;342;156;207;407;221;572;130;156;280;372;147;597;885;734;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;17:59:10;346;158;209;412;223;578;132;158;283;376;149;603;893;741;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;18:14:10;350;160;212;416;226;583;134;160;287;380;151;609;902;748;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;18:29:10;353;162;214;421;228;589;136;162;290;384;153;616;911;756;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;18:44:10;357;164;217;426;231;596;138;164;293;389;155;622;919;763;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;18:59:10;361;166;219;431;234;602;140;167;296;393;157;629;928;771;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;19:14:10;365;169;222;435;236;608;141;169;300;397;159;635;937;778;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;19:29:10;369;170;224;440;239;614;143;171;303;401;161;641;945;785;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;19:44:10;373;173;228;445;242;620;146;174;307;406;163;648;955;794;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;19:59:10;377;175;230;450;245;626;148;177;310;410;166;655;963;801;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;20:14:10;381;177;232;454;247;632;150;179;313;414;168;661;972;808;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;20:29:10;385;179;235;459;250;638;152;181;317;419;170;668;980;816;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;20:44:10;389;181;237;464;252;644;153;183;320;423;172;674;989;823;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;20:59:10;393;183;239;468;255;650;155;185;323;427;174;680;997;830;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;21:14:10;397;185;242;473;257;656;157;187;326;431;176;687;1006;838;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;21:29:10;401;188;244;478;260;662;159;190;330;435;178;693;1014;845;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;21:44:10;404;190;246;482;263;668;161;192;333;439;180;699;1023;853;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;21:59:10;408;192;249;487;265;674;163;194;336;443;182;706;1032;860;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;22:14:10;412;194;251;491;268;680;165;196;339;447;184;712;1040;868;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;22:29:10;416;196;253;496;270;686;166;198;342;451;186;718;1049;875;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;22:44:10;420;198;256;500;273;692;168;201;346;455;187;724;1057;883;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;22:59:10;423;200;258;505;275;698;170;203;349;460;189;731;1066;890;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;23:14:10;427;201;260;509;278;704;172;205;352;463;191;737;1074;897;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;23:29:10;431;203;262;514;280;709;173;207;355;467;193;743;1083;904;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;23:44:10;434;205;264;518;283;715;175;209;358;471;195;749;1091;912;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.11.2019;23:59:10;438;207;266;523;285;721;176;211;361;475;197;755;1099;919;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;00:14:10;442;209;269;527;287;727;178;213;364;479;199;761;1108;926;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;00:29:10;445;211;271;532;290;733;180;215;367;483;200;768;1116;933;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;00:44:10;449;213;273;536;292;739;182;217;371;487;202;774;1125;941;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;00:59:10;453;215;275;541;295;745;183;219;374;491;204;780;1133;948;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;01:14:10;457;217;278;546;297;750;185;221;377;495;206;786;1142;956;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;01:29:10;461;218;279;550;300;756;187;223;380;499;208;793;1150;963;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;01:44:10;464;220;282;554;302;762;189;225;383;503;210;799;1159;970;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;01:59:10;468;222;284;559;305;768;190;227;387;507;212;805;1167;977;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;02:14:10;472;224;286;564;307;774;192;229;390;511;213;812;1176;985;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;02:29:10;476;226;289;568;310;780;194;232;393;516;216;818;1185;992;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;02:44:10;479;228;291;573;312;786;196;234;396;520;217;824;1193;999;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;02:59:10;483;230;293;577;315;792;197;235;399;523;219;830;1201;1007;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;03:14:10;487;232;295;582;317;798;199;238;402;527;221;836;1210;1014;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;03:29:10;490;234;297;586;320;803;201;240;406;531;223;842;1219;1021;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;03:44:10;494;236;300;591;322;809;203;242;409;535;225;849;1227;1028;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;03:59:10;498;238;302;595;325;815;204;244;412;540;227;855;1236;1036;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;04:14:10;502;240;304;600;327;821;206;246;415;544;229;862;1244;1043;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;04:29:10;506;242;307;605;330;827;208;248;418;548;231;868;1253;1051;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;04:44:10;510;244;309;609;333;833;210;250;422;552;233;874;1261;1058;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;04:59:10;514;246;311;614;335;839;212;253;425;556;235;880;1270;1066;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;05:14:10;517;248;313;618;338;845;214;255;428;560;236;887;1278;1073;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;05:29:10;521;250;316;623;340;851;216;257;432;565;238;893;1287;1080;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;05:44:10;525;252;319;628;343;857;218;259;435;569;241;899;1296;1088;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;05:59:10;529;254;321;632;346;863;219;262;438;573;243;906;1304;1096;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;06:14:10;533;256;323;637;349;869;221;264;442;577;245;912;1313;1103;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;06:29:10;537;258;325;642;351;875;223;266;445;581;247;918;1321;1110;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;06:44:10;541;260;328;646;354;881;225;268;448;585;249;925;1330;1118;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;06:59:10;545;262;330;651;356;887;227;270;451;590;251;931;1338;1125;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;07:14:10;549;264;333;656;359;893;229;273;455;594;253;937;1347;1133;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;07:29:10;553;266;335;661;362;899;231;275;458;598;255;944;1355;1140;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;07:44:10;557;268;337;665;364;905;233;277;461;602;257;950;1364;1148;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;07:59:10;560;270;340;670;367;910;235;279;465;606;259;956;1373;1155;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;08:14:10;564;273;342;674;370;916;237;282;468;610;261;963;1381;1162;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;08:29:10;568;275;344;679;372;922;239;284;471;614;263;969;1390;1170;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;08:44:10;572;277;347;684;375;928;240;286;474;619;265;975;1399;1177;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;08:59:10;576;279;349;688;378;934;242;288;478;623;267;982;1407;1185;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;09:14:10;580;281;351;693;381;940;244;290;481;627;269;988;1416;1192;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;09:29:10;584;283;354;698;383;946;246;293;484;631;271;994;1424;1200;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;09:44:10;588;285;356;702;386;952;248;295;487;635;273;1000;1433;1207;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;09:59:10;592;287;358;707;388;958;250;297;491;639;275;1007;1441;1214;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;10:14:10;596;288;360;711;391;964;252;299;494;643;277;1013;1450;1221;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;10:29:10;600;291;363;716;394;970;254;301;497;647;279;1019;1458;1229;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;10:44:10;604;293;366;721;397;976;256;304;501;652;282;1026;1467;1237;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;10:59:10;608;295;368;726;400;982;258;306;504;656;284;1032;1476;1244;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;11:14:10;612;298;371;731;403;988;260;309;508;660;286;1039;1485;1252;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;11:29:10;616;300;373;735;405;994;263;311;511;665;288;1045;1493;1259;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;11:44:10;620;302;376;740;408;1000;265;314;515;669;290;1052;1502;1267;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;11:59:10;624;304;378;745;411;1006;267;316;518;673;292;1058;1510;1275;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;12:14:10;628;306;380;750;414;1012;269;318;521;677;295;1065;1519;1282;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;12:29:10;632;308;383;754;417;1018;270;321;525;681;297;1071;1528;1290;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;12:44:10;636;310;386;759;419;1024;273;323;528;686;299;1077;1536;1297;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;12:59:10;640;313;388;764;422;1030;275;325;532;690;301;1084;1545;1305;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;13:14:10;645;315;391;769;425;1036;277;328;535;694;303;1090;1554;1312;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;13:29:10;648;317;393;774;428;1042;279;330;539;699;306;1096;1563;1320;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;13:44:10;653;319;396;778;431;1048;281;333;542;703;308;1103;1571;1328;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;13:59:10;657;321;398;783;434;1054;283;335;546;707;310;1109;1580;1336;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;14:14:10;661;323;401;788;436;1060;285;337;549;711;312;1116;1589;1343;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.11.2019;14:24:00;663;325;402;791;438;1064;286;339;551;714;314;1120;1594;1348;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0

Stopped;28.11.2019;14:24:00
